order_id,product_id,product_name,category,quantity,unit_price,discount_pct,discounted_price,cost_price,total_revenue,total_cost
4556,41,Home & Garden_Item_41,Home & Garden,1,48.02,0.42,47.82,28.62,47.82,28.62
4557,18,Clothing_Item_18,Clothing,1,103.96,8.27,95.37,30.28,95.37,30.28
4557,53,Electronics_Item_53,Electronics,3,481.44,8.27,441.64,280.19,1324.93,840.57
4558,63,Clothing_Item_63,Clothing,3,83.83,31.8,57.17,32.42,171.52,97.26
4559,39,Sports_Item_39,Sports,1,75.19,19.64,60.42,31.83,60.42,31.83
4560,84,Electronics_Item_84,Electronics,1,446.38,11.17,396.53,321.88,396.53,321.88
4560,165,Sports_Item_165,Sports,2,11.44,11.17,10.16,6.1,20.32,12.2
4560,28,Clothing_Item_28,Clothing,1,183.5,11.17,163.01,79.27,163.01,79.27
4560,41,Home & Garden_Item_41,Home & Garden,3,48.02,11.17,42.66,28.62,127.97,85.86
4560,184,Electronics_Item_184,Electronics,1,176.22,11.17,156.54,99.92,156.54,99.92
4561,12,Books_Item_12,Books,1,170.7,7.05,158.67,94.76,158.67,94.76
4561,144,Home & Garden_Item_144,Home & Garden,2,16.91,7.05,15.72,7.06,31.44,14.12
4562,136,Home & Garden_Item_136,Home & Garden,2,257.0,25.54,191.35,131.7,382.7,263.4
4563,100,Books_Item_100,Books,2,74.89,6.59,69.95,33.26,139.91,66.52
4563,192,Books_Item_192,Books,1,138.46,6.59,129.33,92.0,129.33,92.0
4564,140,Sports_Item_140,Sports,1,188.76,6.44,176.61,82.65,176.61,82.65
4565,19,Clothing_Item_19,Clothing,3,160.58,14.54,137.23,61.85,411.68,185.55
4565,109,Books_Item_109,Books,2,249.3,14.54,213.04,129.11,426.09,258.22
4566,128,Clothing_Item_128,Clothing,1,79.9,4.08,76.64,38.11,76.64,38.11
4567,168,Electronics_Item_168,Electronics,1,78.46,18.02,64.32,56.99,64.32,56.99
4567,77,Electronics_Item_77,Electronics,2,549.37,18.02,450.36,363.26,900.71,726.52
4567,129,Books_Item_129,Books,1,166.3,18.02,136.33,75.51,136.33,75.51
4567,18,Clothing_Item_18,Clothing,2,103.96,18.02,85.22,30.28,170.45,60.56
4568,29,Home & Garden_Item_29,Home & Garden,1,239.16,11.97,210.52,96.74,210.52,96.74
4569,71,Clothing_Item_71,Clothing,1,139.32,4.23,133.43,59.22,133.43,59.22
4570,168,Electronics_Item_168,Electronics,3,78.46,11.44,69.48,56.99,208.45,170.97
4571,147,Clothing_Item_147,Clothing,1,160.94,17.97,132.01,54.4,132.01,54.4
4571,3,Electronics_Item_3,Electronics,3,122.85,17.97,100.77,73.46,302.31,220.38
4571,134,Electronics_Item_134,Electronics,2,785.93,17.97,644.66,478.69,1289.33,957.38
4572,10,Books_Item_10,Books,1,46.85,9.19,42.54,22.45,42.54,22.45
4573,170,Books_Item_170,Books,3,259.46,1.97,254.35,148.96,763.06,446.88
4574,106,Clothing_Item_106,Clothing,1,143.05,8.26,131.23,63.82,131.23,63.82
4575,70,Books_Item_70,Books,2,220.26,18.16,180.26,108.66,360.51,217.32
4575,9,Clothing_Item_9,Clothing,1,108.47,18.16,88.77,50.9,88.77,50.9
4575,112,Electronics_Item_112,Electronics,1,198.13,18.16,162.15,114.18,162.15,114.18
4575,19,Clothing_Item_19,Clothing,2,160.58,18.16,131.42,61.85,262.83,123.7
4575,36,Sports_Item_36,Sports,2,65.43,18.16,53.55,36.99,107.09,73.98
4576,65,Home & Garden_Item_65,Home & Garden,1,47.36,2.52,46.17,25.98,46.17,25.98
4576,72,Electronics_Item_72,Electronics,3,327.5,2.52,319.26,213.08,957.78,639.24
4577,106,Clothing_Item_106,Clothing,3,143.05,13.63,123.55,63.82,370.66,191.46
4577,200,Clothing_Item_200,Clothing,2,77.97,13.63,67.34,23.85,134.69,47.7
4577,196,Clothing_Item_196,Clothing,1,48.12,13.63,41.56,15.84,41.56,15.84
4577,186,Sports_Item_186,Sports,2,307.55,13.63,265.63,127.47,531.27,254.94
4578,141,Sports_Item_141,Sports,2,123.75,15.37,104.73,56.43,209.45,112.86
4578,200,Clothing_Item_200,Clothing,1,77.97,15.37,65.98,23.85,65.98,23.85
4578,43,Sports_Item_43,Sports,2,338.01,15.37,286.05,136.82,572.09,273.64
4578,97,Home & Garden_Item_97,Home & Garden,1,35.88,15.37,30.36,17.33,30.36,17.33
4578,35,Home & Garden_Item_35,Home & Garden,2,279.92,15.37,236.89,131.15,473.77,262.3
4579,49,Electronics_Item_49,Electronics,3,217.24,8.11,199.63,141.04,598.88,423.12
4579,26,Clothing_Item_26,Clothing,2,90.05,8.11,82.75,30.43,165.5,60.86
4580,194,Electronics_Item_194,Electronics,2,475.74,16.44,397.54,283.1,795.09,566.2
4580,199,Sports_Item_199,Sports,3,150.73,16.44,125.96,79.34,377.87,238.02
4580,178,Books_Item_178,Books,2,57.6,16.44,48.13,27.19,96.26,54.38
4581,170,Books_Item_170,Books,2,259.46,15.49,219.27,148.96,438.54,297.92
4581,21,Sports_Item_21,Sports,1,163.62,15.49,138.28,86.56,138.28,86.56
4581,12,Books_Item_12,Books,1,170.7,15.49,144.26,94.76,144.26,94.76
4582,17,Books_Item_17,Books,1,199.5,0.14,199.22,119.68,199.22,119.68
4582,177,Electronics_Item_177,Electronics,3,139.67,0.14,139.47,91.97,418.42,275.91
4583,180,Sports_Item_180,Sports,2,220.92,17.39,182.51,97.0,365.02,194.0
4583,61,Home & Garden_Item_61,Home & Garden,3,298.0,17.39,246.19,137.85,738.56,413.55
4584,87,Home & Garden_Item_87,Home & Garden,3,207.48,6.47,194.06,107.86,582.17,323.58
4584,149,Books_Item_149,Books,2,246.41,6.47,230.47,117.29,460.94,234.58
4584,198,Books_Item_198,Books,2,195.78,6.47,183.11,99.53,366.23,199.06
4585,185,Clothing_Item_185,Clothing,1,99.5,36.43,63.25,29.77,63.25,29.77
4585,196,Clothing_Item_196,Clothing,2,48.12,36.43,30.59,15.84,61.18,31.68
4586,21,Sports_Item_21,Sports,3,163.62,5.01,155.42,86.56,466.27,259.68
4586,180,Sports_Item_180,Sports,3,220.92,5.01,209.85,97.0,629.55,291.0
4586,111,Clothing_Item_111,Clothing,2,173.47,5.01,164.78,49.68,329.56,99.36
4587,74,Clothing_Item_74,Clothing,1,67.88,42.85,38.8,30.63,38.8,30.63
4588,132,Books_Item_132,Books,2,183.21,7.67,169.16,117.26,338.32,234.52
4589,130,Home & Garden_Item_130,Home & Garden,2,145.02,12.61,126.73,70.91,253.46,141.82
4589,146,Sports_Item_146,Sports,1,95.79,12.61,83.71,43.11,83.71,43.11
4589,121,Home & Garden_Item_121,Home & Garden,3,329.4,12.61,287.86,132.22,863.58,396.66
4589,104,Electronics_Item_104,Electronics,2,248.4,12.61,217.07,180.55,434.15,361.1
4590,171,Clothing_Item_171,Clothing,2,137.63,8.73,125.62,53.14,251.24,106.28
4591,116,Sports_Item_116,Sports,2,332.41,19.68,267.0,146.88,534.01,293.76
4591,1,Electronics_Item_1,Electronics,3,246.52,19.68,198.01,171.16,594.04,513.48
4592,147,Clothing_Item_147,Clothing,3,160.94,30.97,111.1,54.4,333.3,163.2
4593,173,Clothing_Item_173,Clothing,3,94.67,12.18,83.14,38.22,249.43,114.66
4593,105,Electronics_Item_105,Electronics,2,677.83,12.18,595.29,478.77,1190.58,957.54
4593,22,Clothing_Item_22,Clothing,1,51.26,12.18,45.02,22.88,45.02,22.88
4593,156,Clothing_Item_156,Clothing,1,123.46,12.18,108.43,47.99,108.43,47.99
4594,132,Books_Item_132,Books,3,183.21,6.51,171.29,117.26,513.87,351.78
4594,8,Books_Item_8,Books,2,152.88,6.51,142.93,81.68,285.87,163.36
4594,67,Sports_Item_67,Sports,1,197.11,6.51,184.29,92.25,184.29,92.25
4594,4,Sports_Item_4,Sports,3,96.11,6.51,89.86,45.62,269.57,136.86
4595,119,Clothing_Item_119,Clothing,2,113.12,2.76,110.0,40.86,220.0,81.72
4595,136,Home & Garden_Item_136,Home & Garden,1,257.0,2.76,249.92,131.7,249.92,131.7
4596,97,Home & Garden_Item_97,Home & Garden,3,35.88,32.63,24.17,17.33,72.52,51.99
4597,157,Sports_Item_157,Sports,3,213.48,25.74,158.53,96.95,475.59,290.85
4597,156,Clothing_Item_156,Clothing,1,123.46,25.74,91.68,47.99,91.68,47.99
4597,9,Clothing_Item_9,Clothing,2,108.47,25.74,80.55,50.9,161.1,101.8
4597,23,Electronics_Item_23,Electronics,3,755.47,25.74,561.01,445.62,1683.03,1336.86
4597,118,Home & Garden_Item_118,Home & Garden,1,246.28,25.74,182.89,129.56,182.89,129.56
4598,68,Clothing_Item_68,Clothing,2,103.99,1.09,102.86,36.82,205.71,73.64
4598,40,Sports_Item_40,Sports,3,238.26,1.09,235.66,141.79,706.98,425.37
4598,37,Sports_Item_37,Sports,1,47.74,1.09,47.22,27.57,47.22,27.57
4599,135,Clothing_Item_135,Clothing,2,33.35,19.14,26.97,15.85,53.94,31.7
4599,41,Home & Garden_Item_41,Home & Garden,2,48.02,19.14,38.83,28.62,77.66,57.24
4599,190,Clothing_Item_190,Clothing,3,165.54,19.14,133.86,56.18,401.58,168.54
4600,104,Electronics_Item_104,Electronics,1,248.4,14.87,211.47,180.55,211.47,180.55
4601,3,Electronics_Item_3,Electronics,3,122.85,18.76,99.8,73.46,299.4,220.38
4602,186,Sports_Item_186,Sports,2,307.55,6.95,286.17,127.47,572.34,254.94
4603,155,Clothing_Item_155,Clothing,1,107.81,17.01,89.47,42.12,89.47,42.12
4604,54,Clothing_Item_54,Clothing,2,30.84,5.5,29.14,11.68,58.29,23.36
4604,181,Clothing_Item_181,Clothing,2,86.29,5.5,81.55,30.78,163.09,61.56
4605,82,Home & Garden_Item_82,Home & Garden,1,162.64,30.35,113.29,73.18,113.29,73.18
4606,46,Electronics_Item_46,Electronics,2,184.48,39.39,111.82,109.48,223.64,218.96
4606,102,Books_Item_102,Books,1,45.33,39.39,27.48,19.65,27.48,19.65
4606,196,Clothing_Item_196,Clothing,3,48.12,39.39,29.17,15.84,87.5,47.52
4606,143,Books_Item_143,Books,1,172.15,39.39,104.34,94.39,104.34,94.39
4607,113,Electronics_Item_113,Electronics,1,419.29,3.88,403.01,274.51,403.01,274.51
4608,64,Sports_Item_64,Sports,1,198.62,17.98,162.92,123.12,162.92,123.12
4609,143,Books_Item_143,Books,3,172.15,27.24,125.26,94.39,375.78,283.17
4610,35,Home & Garden_Item_35,Home & Garden,1,279.92,14.48,239.4,131.15,239.4,131.15
4610,37,Sports_Item_37,Sports,2,47.74,14.48,40.83,27.57,81.66,55.14
4610,128,Clothing_Item_128,Clothing,2,79.9,14.48,68.33,38.11,136.67,76.22
4610,151,Electronics_Item_151,Electronics,1,321.0,14.48,274.53,216.62,274.53,216.62
4611,141,Sports_Item_141,Sports,1,123.75,8.0,113.85,56.43,113.85,56.43
4612,83,Electronics_Item_83,Electronics,3,246.72,13.19,214.19,179.05,642.56,537.15
4613,1,Electronics_Item_1,Electronics,3,246.52,13.23,213.9,171.16,641.7,513.48
4613,101,Clothing_Item_101,Clothing,3,127.02,13.23,110.21,59.19,330.64,177.57
4613,19,Clothing_Item_19,Clothing,2,160.58,13.23,139.33,61.85,278.66,123.7
4614,42,Books_Item_42,Books,3,52.98,0.39,52.77,32.24,158.32,96.72
4614,171,Clothing_Item_171,Clothing,3,137.63,0.39,137.09,53.14,411.28,159.42
4614,130,Home & Garden_Item_130,Home & Garden,3,145.02,0.39,144.45,70.91,433.36,212.73
4614,44,Books_Item_44,Books,3,56.05,0.39,55.83,24.91,167.49,74.73
4615,185,Clothing_Item_185,Clothing,2,99.5,19.75,79.85,29.77,159.7,59.54
4615,67,Sports_Item_67,Sports,1,197.11,19.75,158.19,92.25,158.19,92.25
4615,70,Books_Item_70,Books,1,220.26,19.75,176.77,108.66,176.77,108.66
4616,30,Books_Item_30,Books,2,70.71,6.71,65.96,43.29,131.93,86.58
4616,99,Electronics_Item_99,Electronics,3,823.25,6.71,767.98,491.24,2303.93,1473.72
4616,36,Sports_Item_36,Sports,1,65.43,6.71,61.04,36.99,61.04,36.99
4616,136,Home & Garden_Item_136,Home & Garden,3,257.0,6.71,239.75,131.7,719.24,395.1
4617,145,Sports_Item_145,Sports,2,210.29,28.69,149.95,130.32,299.9,260.64
4617,46,Electronics_Item_46,Electronics,3,184.48,28.69,131.54,109.48,394.63,328.44
4618,115,Electronics_Item_115,Electronics,1,135.75,14.34,116.28,82.01,116.28,82.01
4619,52,Electronics_Item_52,Electronics,2,78.73,7.23,73.04,59.54,146.08,119.08
4619,54,Clothing_Item_54,Clothing,1,30.84,7.23,28.61,11.68,28.61,11.68
4620,47,Books_Item_47,Books,2,17.16,5.95,16.14,6.96,32.28,13.92
4620,146,Sports_Item_146,Sports,3,95.79,5.95,90.09,43.11,270.27,129.33
4621,99,Electronics_Item_99,Electronics,1,823.25,14.61,702.99,491.24,702.99,491.24
4621,145,Sports_Item_145,Sports,2,210.29,14.61,179.57,130.32,359.14,260.64
4621,40,Sports_Item_40,Sports,1,238.26,14.61,203.45,141.79,203.45,141.79
4621,184,Electronics_Item_184,Electronics,1,176.22,14.61,150.48,99.92,150.48,99.92
4622,55,Home & Garden_Item_55,Home & Garden,2,89.81,6.18,84.26,37.75,168.53,75.5
4623,164,Sports_Item_164,Sports,3,150.54,19.41,121.32,64.88,363.96,194.64
4623,157,Sports_Item_157,Sports,2,213.48,19.41,172.04,96.95,344.09,193.9
4623,111,Clothing_Item_111,Clothing,1,173.47,19.41,139.8,49.68,139.8,49.68
4624,142,Electronics_Item_142,Electronics,2,528.27,7.86,486.72,302.41,973.44,604.82
4624,107,Books_Item_107,Books,3,313.95,7.86,289.26,148.88,867.77,446.64
4624,179,Electronics_Item_179,Electronics,1,403.39,7.86,371.66,307.31,371.66,307.31
4624,72,Electronics_Item_72,Electronics,1,327.5,7.86,301.74,213.08,301.74,213.08
4624,40,Sports_Item_40,Sports,3,238.26,7.86,219.52,141.79,658.56,425.37
4625,17,Books_Item_17,Books,2,199.5,32.71,134.25,119.68,268.5,239.36
4625,9,Clothing_Item_9,Clothing,3,108.47,32.71,72.99,50.9,218.98,152.7
4625,106,Clothing_Item_106,Clothing,1,143.05,32.71,96.26,63.82,96.26,63.82
4626,137,Clothing_Item_137,Clothing,3,135.88,5.9,127.87,56.88,383.6,170.64
4626,147,Clothing_Item_147,Clothing,1,160.94,5.9,151.45,54.4,151.45,54.4
4626,146,Sports_Item_146,Sports,2,95.79,5.9,90.14,43.11,180.28,86.22
4627,177,Electronics_Item_177,Electronics,2,139.67,42.63,80.13,91.97,160.25,183.94
4627,30,Books_Item_30,Books,3,70.71,42.63,40.56,43.29,121.69,129.87
4628,22,Clothing_Item_22,Clothing,1,51.26,25.03,38.43,22.88,38.43,22.88
4629,108,Home & Garden_Item_108,Home & Garden,2,114.0,6.72,106.34,69.88,212.69,139.76
4630,92,Clothing_Item_92,Clothing,3,35.36,11.26,31.38,13.83,94.13,41.49
4631,171,Clothing_Item_171,Clothing,2,137.63,10.87,122.67,53.14,245.35,106.28
4631,76,Clothing_Item_76,Clothing,2,55.41,10.87,49.39,18.21,98.78,36.42
4632,56,Electronics_Item_56,Electronics,2,487.12,5.3,461.32,271.32,922.63,542.64
4632,39,Sports_Item_39,Sports,1,75.19,5.3,71.21,31.83,71.21,31.83
4633,46,Electronics_Item_46,Electronics,3,184.48,10.41,165.27,109.48,495.82,328.44
4633,189,Sports_Item_189,Sports,1,205.34,10.41,183.96,122.24,183.96,122.24
4634,199,Sports_Item_199,Sports,1,150.73,18.37,123.05,79.34,123.05,79.34
4635,191,Electronics_Item_191,Electronics,2,878.96,41.88,510.81,489.16,1021.62,978.32
4636,68,Clothing_Item_68,Clothing,3,103.99,14.15,89.28,36.82,267.83,110.46
4637,98,Sports_Item_98,Sports,3,21.09,39.84,12.69,11.62,38.06,34.86
4637,94,Home & Garden_Item_94,Home & Garden,3,16.16,39.84,9.72,9.07,29.17,27.21
4637,123,Electronics_Item_123,Electronics,1,161.71,39.84,97.29,119.55,97.29,119.55
4637,199,Sports_Item_199,Sports,2,150.73,39.84,90.68,79.34,181.36,158.68
4638,190,Clothing_Item_190,Clothing,2,165.54,2.37,161.62,56.18,323.23,112.36
4639,16,Electronics_Item_16,Electronics,2,613.42,19.61,493.12,459.88,986.24,919.76
4639,104,Electronics_Item_104,Electronics,2,248.4,19.61,199.69,180.55,399.37,361.1
4640,137,Clothing_Item_137,Clothing,2,135.88,16.85,112.98,56.88,225.96,113.76
4640,161,Books_Item_161,Books,3,264.14,16.85,219.62,121.85,658.87,365.55
4640,80,Electronics_Item_80,Electronics,1,95.41,16.85,79.33,55.61,79.33,55.61
4641,171,Clothing_Item_171,Clothing,1,137.63,17.9,113.0,53.14,113.0,53.14
4641,70,Books_Item_70,Books,3,220.26,17.9,180.84,108.66,542.53,325.98
4642,67,Sports_Item_67,Sports,1,197.11,5.54,186.2,92.25,186.2,92.25
4642,179,Electronics_Item_179,Electronics,2,403.39,5.54,381.06,307.31,762.11,614.62
4643,112,Electronics_Item_112,Electronics,2,198.13,17.75,162.95,114.18,325.9,228.36
4643,168,Electronics_Item_168,Electronics,1,78.46,17.75,64.53,56.99,64.53,56.99
4644,72,Electronics_Item_72,Electronics,2,327.5,18.33,267.47,213.08,534.94,426.16
4644,169,Books_Item_169,Books,2,260.19,18.33,212.5,123.9,425.0,247.8
4645,158,Electronics_Item_158,Electronics,1,847.93,25.02,635.77,497.91,635.77,497.91
4646,192,Books_Item_192,Books,1,138.46,26.78,101.38,92.0,101.38,92.0
4647,9,Clothing_Item_9,Clothing,1,108.47,8.86,98.86,50.9,98.86,50.9
4647,106,Clothing_Item_106,Clothing,3,143.05,8.86,130.38,63.82,391.14,191.46
4647,165,Sports_Item_165,Sports,3,11.44,8.86,10.43,6.1,31.28,18.3
4648,1,Electronics_Item_1,Electronics,2,246.52,4.89,234.46,171.16,468.93,342.32
4648,17,Books_Item_17,Books,1,199.5,4.89,189.74,119.68,189.74,119.68
4648,129,Books_Item_129,Books,2,166.3,4.89,158.17,75.51,316.33,151.02
4649,135,Clothing_Item_135,Clothing,3,33.35,18.2,27.28,15.85,81.84,47.55
4650,33,Electronics_Item_33,Electronics,2,522.19,9.33,473.45,291.82,946.9,583.64
4650,100,Books_Item_100,Books,3,74.89,9.33,67.9,33.26,203.7,99.78
4650,71,Clothing_Item_71,Clothing,1,139.32,9.33,126.32,59.22,126.32,59.22
4650,23,Electronics_Item_23,Electronics,2,755.47,9.33,684.95,445.62,1369.91,891.24
4651,160,Books_Item_160,Books,3,223.08,1.32,220.13,139.45,660.39,418.35
4652,97,Home & Garden_Item_97,Home & Garden,3,35.88,15.86,30.19,17.33,90.57,51.99
4652,27,Home & Garden_Item_27,Home & Garden,3,246.89,15.86,207.73,139.45,623.18,418.35
4652,87,Home & Garden_Item_87,Home & Garden,2,207.48,15.86,174.57,107.86,349.14,215.72
4653,132,Books_Item_132,Books,3,183.21,13.77,157.98,117.26,473.94,351.78
4653,151,Electronics_Item_151,Electronics,2,321.0,13.77,276.8,216.62,553.59,433.24
4653,96,Clothing_Item_96,Clothing,2,143.79,13.77,123.99,48.62,247.98,97.24
4654,85,Sports_Item_85,Sports,1,274.1,18.1,224.48,125.74,224.48,125.74
4654,100,Books_Item_100,Books,3,74.89,18.1,61.33,33.26,184.0,99.78
4654,135,Clothing_Item_135,Clothing,3,33.35,18.1,27.31,15.85,81.94,47.55
4654,164,Sports_Item_164,Sports,2,150.54,18.1,123.29,64.88,246.57,129.76
4655,32,Home & Garden_Item_32,Home & Garden,3,90.71,19.45,73.07,36.8,219.2,110.4
4656,127,Electronics_Item_127,Electronics,3,815.21,16.77,678.47,462.86,2035.41,1388.58
4657,47,Books_Item_47,Books,2,17.16,40.37,10.23,6.96,20.47,13.92
4657,54,Clothing_Item_54,Clothing,3,30.84,40.37,18.39,11.68,55.17,35.04
4657,87,Home & Garden_Item_87,Home & Garden,3,207.48,40.37,123.73,107.86,371.19,323.58
4657,58,Electronics_Item_58,Electronics,1,725.84,40.37,432.85,453.01,432.85,453.01
4658,80,Electronics_Item_80,Electronics,2,95.41,9.94,85.93,55.61,171.85,111.22
4658,22,Clothing_Item_22,Clothing,3,51.26,9.94,46.17,22.88,138.5,68.64
4658,129,Books_Item_129,Books,2,166.3,9.94,149.77,75.51,299.54,151.02
4659,106,Clothing_Item_106,Clothing,3,143.05,12.93,124.55,63.82,373.66,191.46
4660,176,Home & Garden_Item_176,Home & Garden,1,209.73,13.06,182.34,126.41,182.34,126.41
4661,78,Electronics_Item_78,Electronics,1,465.55,6.18,436.8,348.24,436.8,348.24
4661,116,Sports_Item_116,Sports,1,332.41,6.18,311.88,146.88,311.88,146.88
4661,195,Home & Garden_Item_195,Home & Garden,2,37.16,6.18,34.86,21.64,69.73,43.28
4661,40,Sports_Item_40,Sports,2,238.26,6.18,223.54,141.79,447.09,283.58
4661,15,Books_Item_15,Books,2,350.6,6.18,328.95,146.39,657.89,292.78
4662,30,Books_Item_30,Books,2,70.71,11.13,62.84,43.29,125.68,86.58
4663,173,Clothing_Item_173,Clothing,1,94.67,11.69,83.61,38.22,83.61,38.22
4663,92,Clothing_Item_92,Clothing,3,35.36,11.69,31.23,13.83,93.68,41.49
4663,69,Sports_Item_69,Sports,2,190.84,11.69,168.54,82.21,337.07,164.42
4664,64,Sports_Item_64,Sports,2,198.62,16.33,166.18,123.12,332.36,246.24
4664,98,Sports_Item_98,Sports,3,21.09,16.33,17.65,11.62,52.94,34.86
4664,66,Sports_Item_66,Sports,3,111.93,16.33,93.65,56.13,280.95,168.39
4665,35,Home & Garden_Item_35,Home & Garden,1,279.92,7.22,259.71,131.15,259.71,131.15
4666,28,Clothing_Item_28,Clothing,2,183.5,12.91,159.82,79.27,319.64,158.54
4666,121,Home & Garden_Item_121,Home & Garden,2,329.4,12.91,286.89,132.22,573.78,264.44
4666,135,Clothing_Item_135,Clothing,3,33.35,12.91,29.05,15.85,87.14,47.55
4667,69,Sports_Item_69,Sports,1,190.84,30.88,131.9,82.21,131.9,82.21
4667,178,Books_Item_178,Books,1,57.6,30.88,39.81,27.19,39.81,27.19
4668,167,Sports_Item_167,Sports,1,154.37,19.82,123.77,102.63,123.77,102.63
4668,149,Books_Item_149,Books,1,246.41,19.82,197.56,117.29,197.56,117.29
4669,38,Home & Garden_Item_38,Home & Garden,1,52.46,12.19,46.06,26.51,46.06,26.51
4669,112,Electronics_Item_112,Electronics,3,198.13,12.19,173.98,114.18,521.93,342.54
4670,151,Electronics_Item_151,Electronics,1,321.0,15.44,271.44,216.62,271.44,216.62
4670,135,Clothing_Item_135,Clothing,2,33.35,15.44,28.2,15.85,56.4,31.7
4670,12,Books_Item_12,Books,1,170.7,15.44,144.34,94.76,144.34,94.76
4670,48,Electronics_Item_48,Electronics,3,502.6,15.44,425.0,294.07,1274.99,882.21
4671,127,Electronics_Item_127,Electronics,2,815.21,9.12,740.86,462.86,1481.72,925.72
4671,52,Electronics_Item_52,Electronics,1,78.73,9.12,71.55,59.54,71.55,59.54
4671,113,Electronics_Item_113,Electronics,1,419.29,9.12,381.05,274.51,381.05,274.51
4671,91,Sports_Item_91,Sports,3,107.98,9.12,98.13,50.41,294.4,151.23
4671,77,Electronics_Item_77,Electronics,3,549.37,9.12,499.27,363.26,1497.8,1089.78
4672,82,Home & Garden_Item_82,Home & Garden,1,162.64,10.21,146.04,73.18,146.04,73.18
4672,174,Clothing_Item_174,Clothing,2,54.34,10.21,48.79,16.97,97.59,33.94
4673,113,Electronics_Item_113,Electronics,2,419.29,7.17,389.22,274.51,778.45,549.02
4673,10,Books_Item_10,Books,1,46.85,7.17,43.49,22.45,43.49,22.45
4674,87,Home & Garden_Item_87,Home & Garden,3,207.48,5.89,195.25,107.86,585.76,323.58
4675,162,Clothing_Item_162,Clothing,3,68.66,10.01,61.79,25.6,185.36,76.8
4676,48,Electronics_Item_48,Electronics,3,502.6,14.48,429.8,294.07,1289.41,882.21
4676,83,Electronics_Item_83,Electronics,1,246.72,14.48,210.98,179.05,210.98,179.05
4676,42,Books_Item_42,Books,2,52.98,14.48,45.31,32.24,90.61,64.48
4677,72,Electronics_Item_72,Electronics,2,327.5,6.02,307.79,213.08,615.57,426.16
4678,164,Sports_Item_164,Sports,2,150.54,8.31,138.03,64.88,276.06,129.76
4679,147,Clothing_Item_147,Clothing,3,160.94,2.75,156.51,54.4,469.53,163.2
4679,24,Books_Item_24,Books,1,100.05,2.75,97.3,42.53,97.3,42.53
4679,40,Sports_Item_40,Sports,3,238.26,2.75,231.7,141.79,695.11,425.37
4680,144,Home & Garden_Item_144,Home & Garden,3,16.91,13.19,14.68,7.06,44.04,21.18
4680,96,Clothing_Item_96,Clothing,2,143.79,13.19,124.83,48.62,249.66,97.24
4681,12,Books_Item_12,Books,1,170.7,29.06,121.1,94.76,121.1,94.76
4681,58,Electronics_Item_58,Electronics,2,725.84,29.06,514.92,453.01,1029.83,906.02
4681,20,Books_Item_20,Books,2,242.95,29.06,172.35,145.87,344.7,291.74
4682,50,Sports_Item_50,Sports,2,222.75,40.32,132.94,123.24,265.88,246.48
4682,97,Home & Garden_Item_97,Home & Garden,1,35.88,40.32,21.41,17.33,21.41,17.33
4683,64,Sports_Item_64,Sports,3,198.62,15.15,168.53,123.12,505.59,369.36
4683,199,Sports_Item_199,Sports,2,150.73,15.15,127.9,79.34,255.79,158.68
4683,82,Home & Garden_Item_82,Home & Garden,3,162.64,15.15,138.0,73.18,414.0,219.54
4683,62,Electronics_Item_62,Electronics,3,700.97,15.15,594.78,404.99,1784.34,1214.97
4684,114,Home & Garden_Item_114,Home & Garden,2,50.58,12.8,44.1,28.41,88.21,56.82
4684,143,Books_Item_143,Books,2,172.15,12.8,150.11,94.39,300.21,188.78
4684,132,Books_Item_132,Books,2,183.21,12.8,159.75,117.26,319.5,234.52
4684,26,Clothing_Item_26,Clothing,2,90.05,12.8,78.52,30.43,157.04,60.86
4684,15,Books_Item_15,Books,2,350.6,12.8,305.71,146.39,611.42,292.78
4685,182,Sports_Item_182,Sports,2,252.0,9.25,228.7,116.71,457.4,233.42
4686,43,Sports_Item_43,Sports,2,338.01,17.28,279.61,136.82,559.23,273.64
4686,165,Sports_Item_165,Sports,2,11.44,17.28,9.46,6.1,18.93,12.2
4687,56,Electronics_Item_56,Electronics,2,487.12,10.65,435.26,271.32,870.52,542.64
4688,5,Home & Garden_Item_5,Home & Garden,3,265.57,5.21,251.74,142.51,755.22,427.53
4688,65,Home & Garden_Item_65,Home & Garden,3,47.36,5.21,44.89,25.98,134.68,77.94
4689,5,Home & Garden_Item_5,Home & Garden,3,265.57,10.37,238.03,142.51,714.09,427.53
4689,170,Books_Item_170,Books,1,259.46,10.37,232.55,148.96,232.55,148.96
4690,79,Clothing_Item_79,Clothing,3,30.86,18.28,25.22,12.11,75.65,36.33
4691,37,Sports_Item_37,Sports,1,47.74,38.23,29.49,27.57,29.49,27.57
4691,142,Electronics_Item_142,Electronics,1,528.27,38.23,326.31,302.41,326.31,302.41
4691,103,Books_Item_103,Books,3,238.08,38.23,147.06,120.43,441.18,361.29
4692,108,Home & Garden_Item_108,Home & Garden,1,114.0,7.47,105.49,69.88,105.49,69.88
4693,75,Sports_Item_75,Sports,2,93.49,17.99,76.67,40.16,153.34,80.32
4694,39,Sports_Item_39,Sports,1,75.19,14.77,64.08,31.83,64.08,31.83
4695,87,Home & Garden_Item_87,Home & Garden,2,207.48,11.99,182.6,107.86,365.2,215.72
4695,159,Electronics_Item_159,Electronics,2,492.82,11.99,433.72,327.32,867.44,654.64
4696,160,Books_Item_160,Books,2,223.08,5.91,209.9,139.45,419.79,278.9
