order_id,customer_id,segment,channel,order_date,subtotal,discount_amount,shipping_cost,shipping_revenue,total_revenue,total_cost,coupon_used,profit
4312,2895,High Value,Paid Ads,2024-02-03,640.41,33.6,24.71,0.0,640.41,365.25,True,275.17
4313,2502,Bargain Hunter,Email,2023-10-11,12.85,8.24,12.61,7.99,20.84,24.23,True,-3.39
4314,1056,Medium Value,Email,2023-09-19,702.03,73.04,33.64,0.0,702.03,437.42,True,264.61
4315,2118,Low Value,Organic,2023-11-11,430.71,61.86,22.22,0.0,430.71,281.34,True,149.37
4316,2238,Bargain Hunter,Email,2024-03-11,419.16,268.58,12.01,0.0,419.16,368.34,True,50.82
4317,366,Bargain Hunter,Organic,2024-02-22,483.23,165.46,40.51,0.0,483.23,431.96,True,51.28
4318,502,Low Value,Email,2024-10-17,907.47,57.87,17.53,0.0,907.47,586.71,True,320.75
4319,757,Low Value,Email,2023-10-26,513.53,33.46,44.57,0.0,513.53,313.43,True,200.11
4320,2629,Medium Value,Organic,2023-09-07,1182.54,210.85,37.86,0.0,1182.54,1051.33,True,131.22
4321,2291,High Value,Organic,2023-12-29,372.16,8.44,40.41,0.0,372.16,247.82,False,124.34
4322,1532,Low Value,Organic,2023-08-28,1664.01,210.06,45.01,0.0,1664.01,1309.51,False,354.5
4323,1942,Low Value,Affiliate,2024-07-08,235.23,52.14,39.48,0.0,235.23,168.81,False,66.42
4324,1944,Low Value,Paid Ads,2023-10-16,146.5,10.96,16.01,0.0,146.5,135.09,True,11.41
4325,2465,Low Value,Email,2024-10-17,1855.62,117.05,20.09,0.0,1855.62,1252.86,True,602.76
4326,2345,Medium Value,Affiliate,2024-08-24,784.41,120.66,40.12,0.0,784.41,452.3,False,332.11
4327,483,Low Value,Organic,2023-06-15,2066.25,331.81,21.17,0.0,2066.25,1406.24,True,660.01
4328,2831,Low Value,Affiliate,2023-04-03,1896.6,318.45,50.18,0.0,1896.6,1456.22,True,440.38
4329,1661,Medium Value,Organic,2023-05-04,2330.78,128.57,40.68,0.0,2330.78,1329.93,True,1000.85
4330,928,Low Value,Paid Ads,2024-05-29,331.26,29.21,18.56,0.0,331.26,258.68,False,72.57
4331,914,Low Value,Social,2023-10-25,257.12,21.52,5.0,0.0,257.12,123.44,False,133.68
4332,2452,High Value,Organic,2023-11-24,131.89,6.57,7.43,0.0,131.89,99.43,False,32.46
4333,452,Bargain Hunter,Paid Ads,2024-11-13,972.38,521.49,53.6,0.0,972.38,904.69,True,67.69
4334,2662,High Value,Organic,2023-11-19,288.84,14.53,13.23,0.0,288.84,145.16,False,143.68
4335,2682,Low Value,Organic,2023-01-30,1202.94,232.48,37.65,0.0,1202.94,690.05,False,512.89
4336,2236,Low Value,Social,2023-03-23,841.4,110.5,37.52,0.0,841.4,542.3,True,299.1
4337,193,Low Value,Social,2024-04-19,48.65,8.95,6.05,7.99,56.64,33.24,True,23.4
4338,1701,Low Value,Paid Ads,2024-02-01,472.87,103.82,22.98,0.0,472.87,463.06,False,9.8
4339,2567,Low Value,Email,2024-02-07,45.22,9.12,6.51,7.99,53.21,23.48,True,29.73
4340,1473,Low Value,Social,2023-08-30,749.55,165.25,49.52,0.0,749.55,422.95,False,326.6
4341,1495,Low Value,Paid Ads,2024-02-14,1244.63,148.48,33.84,0.0,1244.63,660.88,True,583.75
4342,786,Low Value,Organic,2024-06-13,258.25,39.75,10.64,0.0,258.25,148.49,True,109.76
4343,470,Bargain Hunter,Paid Ads,2023-11-10,226.04,124.56,5.0,0.0,226.04,151.39,True,74.65
4344,1516,High Value,Paid Ads,2023-05-04,977.96,97.65,38.87,0.0,977.96,574.77,False,403.19
4345,1528,Low Value,Paid Ads,2023-08-02,576.89,128.26,13.77,0.0,576.89,322.26,False,254.63
4346,305,Low Value,Email,2023-11-28,731.68,80.9,17.68,0.0,731.68,529.6,True,202.08
4347,559,Medium Value,Email,2024-02-01,35.21,7.07,5.0,7.99,43.2,22.78,False,20.42
4348,2447,Bargain Hunter,Email,2024-03-05,1310.41,615.8,23.01,0.0,1310.41,1268.26,True,42.15
4349,1160,Medium Value,Email,2023-02-23,1123.17,114.78,13.18,0.0,1123.17,691.6,True,431.57
4350,1067,Medium Value,Paid Ads,2024-08-16,1231.72,214.75,48.98,0.0,1231.72,762.07,False,469.65
4351,1647,Medium Value,Affiliate,2023-08-12,695.54,95.02,28.41,0.0,695.54,466.83,False,228.71
4352,1999,Medium Value,Paid Ads,2023-12-09,388.24,38.22,5.0,0.0,388.24,260.18,True,128.06
4353,417,High Value,Organic,2023-11-02,1245.56,25.86,45.86,0.0,1245.56,835.06,False,410.5
4354,1001,Medium Value,Organic,2023-05-04,1088.52,101.55,65.83,0.0,1088.52,708.46,True,380.06
4355,2230,Medium Value,Paid Ads,2024-08-20,1366.59,166.55,8.84,0.0,1366.59,938.65,False,427.94
4356,1496,Low Value,Affiliate,2023-03-22,408.43,100.85,10.77,0.0,408.43,245.49,True,162.94
4357,1024,Medium Value,Organic,2024-09-30,65.1,6.66,5.0,0.0,65.1,39.66,True,25.44
4358,538,Medium Value,Social,2024-04-14,1367.49,84.18,6.48,0.0,1367.49,912.5,True,454.99
4359,1384,Low Value,Social,2024-02-26,725.08,45.93,15.02,0.0,725.08,410.12,False,314.96
4360,2428,High Value,Social,2023-02-26,1758.54,84.09,69.63,0.0,1758.54,1286.62,False,471.91
4361,2847,Medium Value,Social,2023-02-01,2311.84,212.7,48.3,0.0,2311.84,1568.89,True,742.95
4362,752,Medium Value,Social,2024-10-24,239.14,28.3,11.09,0.0,239.14,139.3,True,99.84
4363,1991,Bargain Hunter,Social,2024-09-07,896.47,539.21,55.28,0.0,896.47,931.21,True,-34.74
4364,2349,Medium Value,Paid Ads,2024-02-08,2009.05,417.82,47.66,0.0,2009.05,1509.02,True,500.03
4365,1622,Medium Value,Email,2024-06-24,162.75,20.46,11.98,0.0,162.75,129.24,True,33.51
4366,1760,Low Value,Social,2024-06-30,554.03,40.35,22.85,0.0,554.03,365.39,True,188.64
4367,2526,Medium Value,Social,2023-11-07,153.41,8.78,21.34,0.0,153.41,125.48,True,27.93
4368,921,Low Value,Organic,2023-11-17,2014.07,184.1,97.69,0.0,2014.07,1597.17,True,416.91
4369,306,Medium Value,Organic,2024-07-07,906.75,157.29,30.96,0.0,906.75,707.84,False,198.91
4370,1130,Medium Value,Paid Ads,2023-06-17,709.02,105.84,18.15,0.0,709.02,371.61,False,337.41
4371,176,Low Value,Email,2023-11-26,233.62,13.3,22.29,0.0,233.62,118.27,False,115.34
4372,2977,Medium Value,Email,2023-02-09,878.71,204.91,33.06,0.0,878.71,558.61,False,320.1
4373,479,Bargain Hunter,Affiliate,2023-11-17,260.85,158.16,23.18,0.0,260.85,299.09,True,-38.24
4374,980,Medium Value,Email,2024-04-18,890.85,114.04,28.1,0.0,890.85,498.94,True,391.92
4375,380,High Value,Social,2024-08-07,174.74,14.02,14.22,0.0,174.74,96.87,True,77.87
4376,1338,Low Value,Email,2024-09-22,118.22,12.64,14.03,0.0,118.22,88.01,True,30.21
4377,1130,Medium Value,Paid Ads,2024-02-08,800.02,193.14,64.01,0.0,800.02,545.88,True,254.14
4378,2598,Low Value,Paid Ads,2024-01-08,90.54,5.57,5.0,0.0,90.54,50.62,True,39.92
4379,537,Medium Value,Organic,2024-10-13,376.41,65.19,26.15,0.0,376.41,233.79,False,142.61
4380,811,Low Value,Paid Ads,2023-05-24,1698.23,151.26,45.56,0.0,1698.23,1112.78,False,585.46
4381,2435,Low Value,Social,2023-05-11,694.71,145.05,20.4,0.0,694.71,413.85,False,280.86
4382,1256,Low Value,Email,2024-04-10,84.07,14.99,6.06,0.0,84.07,45.73,True,38.35
4383,2795,Bargain Hunter,Organic,2024-06-09,1002.99,598.04,56.09,0.0,1002.99,971.73,True,31.26
4384,2088,Low Value,Organic,2023-12-08,838.2,206.05,35.42,0.0,838.2,644.83,True,193.37
4385,2837,Low Value,Organic,2024-03-16,1360.98,100.55,33.88,0.0,1360.98,897.1,False,463.87
4386,831,Medium Value,Paid Ads,2024-06-07,1371.38,91.74,48.92,0.0,1371.38,832.91,False,538.47
4387,1849,High Value,Email,2023-03-16,1167.14,29.28,68.39,0.0,1167.14,673.6,False,493.54
4388,72,Bargain Hunter,Affiliate,2023-11-21,384.21,130.62,18.62,0.0,384.21,331.74,True,52.47
4389,319,Low Value,Organic,2023-10-03,440.84,55.96,12.93,0.0,440.84,374.03,True,66.8
4390,2652,Low Value,Email,2024-10-22,2622.89,339.54,75.09,0.0,2622.89,1912.74,True,710.14
4391,2776,Medium Value,Email,2023-12-03,413.41,38.79,7.24,0.0,413.41,245.26,True,168.15
4392,572,Bargain Hunter,Organic,2024-09-02,248.84,170.45,5.0,0.0,248.84,279.51,True,-30.67
4393,2551,Low Value,Email,2023-09-18,1521.64,270.47,81.02,0.0,1521.64,901.11,True,620.53
4394,1732,Low Value,Organic,2023-12-17,1841.0,331.72,22.11,0.0,1841.0,1091.73,False,749.27
4395,2704,Medium Value,Paid Ads,2023-07-10,186.69,36.06,8.59,0.0,186.69,131.83,True,54.85
4396,1800,Low Value,Social,2024-01-12,2520.64,466.01,44.31,0.0,2520.64,2005.86,False,514.78
4397,2000,Bargain Hunter,Email,2024-01-29,641.87,444.83,47.85,0.0,641.87,565.03,True,76.85
4398,1853,Medium Value,Organic,2023-08-23,367.28,59.37,19.34,0.0,367.28,272.83,False,94.44
4399,1793,Low Value,Email,2024-07-06,1055.64,151.75,41.43,0.0,1055.64,675.98,True,379.66
4400,729,Medium Value,Email,2024-06-26,485.19,114.59,39.28,0.0,485.19,351.6,True,133.59
4401,2893,Low Value,Organic,2023-09-06,205.93,33.69,5.35,0.0,205.93,75.29,False,130.64
4402,2793,Medium Value,Affiliate,2024-01-06,1285.78,217.49,52.13,0.0,1285.78,1005.98,False,279.8
4403,2243,Bargain Hunter,Email,2023-01-19,1298.44,926.88,46.95,0.0,1298.44,1451.08,True,-152.64
4404,1426,Low Value,Paid Ads,2024-01-22,179.1,30.63,5.0,0.0,179.1,131.41,True,47.69
4405,1848,Low Value,Affiliate,2024-10-16,527.33,76.11,21.3,0.0,527.33,286.38,True,240.95
4406,2744,High Value,Affiliate,2023-02-02,252.2,17.94,37.93,0.0,252.2,129.22,True,122.98
4407,2986,Medium Value,Email,2023-02-18,470.76,105.44,10.86,0.0,470.76,361.89,False,108.86
4408,2805,Bargain Hunter,Social,2024-06-29,696.53,298.92,63.44,0.0,696.53,507.25,True,189.28
4409,2790,Medium Value,Organic,2023-10-03,1362.01,74.64,17.6,0.0,1362.01,663.41,True,698.6
4410,413,High Value,Social,2024-10-01,83.92,6.79,5.0,0.0,83.92,41.8,True,42.12
4411,925,High Value,Paid Ads,2024-05-15,1715.43,171.7,65.36,0.0,1715.43,941.34,False,774.09
4412,2425,Low Value,Paid Ads,2024-02-06,490.17,61.99,14.35,0.0,490.17,322.2,True,167.97
4413,1904,Medium Value,Organic,2023-07-07,88.4,11.64,17.14,0.0,88.4,64.69,True,23.71
4414,1292,High Value,Paid Ads,2023-04-19,579.58,61.1,14.35,0.0,579.58,427.68,False,151.9
4415,1083,High Value,Email,2023-03-23,622.57,42.26,10.14,0.0,622.57,303.9,False,318.67
4416,1917,Medium Value,Paid Ads,2023-02-17,104.91,6.57,12.67,0.0,104.91,77.59,False,27.33
4417,1609,Medium Value,Paid Ads,2023-10-02,486.89,43.28,13.39,0.0,486.89,166.73,True,320.16
4418,801,Medium Value,Email,2023-08-29,871.08,60.02,20.91,0.0,871.08,717.39,True,153.69
4419,656,Low Value,Email,2023-10-15,368.65,50.8,6.71,0.0,368.65,259.53,True,109.12
4420,1970,Low Value,Organic,2024-10-21,328.38,30.7,11.76,0.0,328.38,167.72,False,160.65
4421,542,Low Value,Affiliate,2024-09-14,1274.29,72.48,55.31,0.0,1274.29,900.98,False,373.31
4422,1034,High Value,Email,2024-02-05,736.5,20.55,16.5,0.0,736.5,484.79,False,251.72
4423,1983,Medium Value,Paid Ads,2024-01-09,652.04,86.79,31.37,0.0,652.04,420.05,True,231.99
4424,812,Low Value,Organic,2023-11-24,896.52,152.01,52.39,0.0,896.52,497.18,False,399.34
4425,1751,Medium Value,Email,2024-09-25,759.68,121.2,45.27,0.0,759.68,444.89,False,314.79
4426,1671,Bargain Hunter,Paid Ads,2023-11-19,1553.72,611.59,35.1,0.0,1553.72,1341.3,True,212.42
4427,1136,Medium Value,Email,2023-09-28,468.92,104.01,34.93,0.0,468.92,275.01,True,193.91
4428,1268,Bargain Hunter,Email,2023-02-03,369.21,123.36,21.25,0.0,369.21,280.37,True,88.84
4429,489,Medium Value,Organic,2023-12-22,460.83,40.28,27.05,0.0,460.83,225.11,False,235.72
4430,1325,Medium Value,Affiliate,2024-06-25,676.31,51.64,22.81,0.0,676.31,459.07,True,217.24
4431,1224,Medium Value,Email,2023-12-24,599.58,86.47,16.03,0.0,599.58,425.91,True,173.67
4432,2386,Medium Value,Social,2024-07-11,1114.77,220.29,70.74,0.0,1114.77,808.7,True,306.07
4433,2742,Medium Value,Email,2024-06-11,101.52,18.91,12.26,0.0,101.52,77.3,False,24.22
4434,1622,Medium Value,Email,2023-11-06,870.75,92.14,5.36,0.0,870.75,565.74,False,305.01
4435,1003,Medium Value,Affiliate,2024-05-10,943.89,69.98,58.21,0.0,943.89,521.65,True,422.24
4436,760,Low Value,Paid Ads,2024-11-06,484.18,106.87,36.34,0.0,484.18,322.65,False,161.53
4437,2099,Low Value,Paid Ads,2024-05-10,410.54,35.84,5.0,0.0,410.54,326.88,False,83.66
4438,2172,High Value,Organic,2024-03-19,751.17,21.17,18.68,0.0,751.17,366.44,False,384.73
4439,2603,Medium Value,Social,2024-09-13,732.96,156.54,27.21,0.0,732.96,554.22,True,178.74
4440,569,Medium Value,Paid Ads,2023-12-18,1554.08,127.56,100.25,0.0,1554.08,1264.25,True,289.83
4441,2777,High Value,Social,2023-08-15,531.6,38.82,24.25,0.0,531.6,348.7,False,182.9
4442,1162,High Value,Paid Ads,2023-09-13,1146.29,80.56,12.13,0.0,1146.29,931.89,False,214.4
4443,1143,Low Value,Paid Ads,2023-03-05,748.69,134.02,31.68,0.0,748.69,599.83,False,148.86
4444,2708,Medium Value,Affiliate,2024-11-14,117.75,19.92,14.31,0.0,117.75,75.6,True,42.15
4445,1175,Medium Value,Paid Ads,2023-06-04,85.82,9.59,5.16,0.0,85.82,60.77,False,25.05
4446,652,Bargain Hunter,Paid Ads,2024-09-15,173.04,138.93,21.69,0.0,173.04,132.15,True,40.88
4447,2682,Low Value,Organic,2024-06-01,226.95,45.18,9.36,0.0,226.95,119.76,True,107.19
4448,2206,Low Value,Paid Ads,2023-01-18,877.87,114.24,46.93,0.0,877.87,613.75,False,264.12
4449,2162,Medium Value,Paid Ads,2023-02-24,353.39,61.98,20.63,0.0,353.39,296.63,False,56.76
4450,2594,High Value,Paid Ads,2023-03-27,1576.91,107.62,51.82,0.0,1576.91,986.29,True,590.62
4451,562,Low Value,Email,2023-03-04,1087.89,197.82,56.6,0.0,1087.89,704.51,False,383.39
4452,385,Bargain Hunter,Email,2023-09-12,115.22,51.0,5.3,0.0,115.22,59.93,True,55.29
4453,1023,Bargain Hunter,Organic,2024-04-19,430.68,209.76,35.7,0.0,430.68,326.55,True,104.12
4454,576,Bargain Hunter,Paid Ads,2023-01-22,220.82,131.62,5.0,0.0,220.82,204.84,True,15.98
4455,1908,Low Value,Organic,2023-05-24,168.77,20.56,5.0,0.0,168.77,81.44,True,87.33
4456,1721,Medium Value,Paid Ads,2024-10-15,683.47,56.1,12.49,0.0,683.47,525.97,False,157.5
4457,329,Bargain Hunter,Paid Ads,2023-02-11,284.83,161.13,34.95,0.0,284.83,289.41,True,-4.58
4458,428,Medium Value,Social,2024-03-24,32.64,4.52,5.0,7.99,40.63,26.64,True,13.99
4459,2495,Bargain Hunter,Email,2024-04-21,442.82,216.8,19.81,0.0,442.82,290.43,True,152.39
4460,2891,Medium Value,Paid Ads,2023-09-25,91.97,21.3,12.9,0.0,91.97,89.71,True,2.27
4461,2040,Low Value,Organic,2023-12-06,356.33,84.14,9.38,0.0,356.33,188.3,True,168.03
4462,902,Low Value,Email,2023-09-11,1499.86,177.34,25.5,0.0,1499.86,941.76,False,558.1
4463,1941,High Value,Organic,2024-10-03,153.68,13.98,17.45,0.0,153.68,82.29,True,71.39
4464,2763,Bargain Hunter,Email,2024-06-23,841.88,664.16,11.62,0.0,841.88,1032.82,True,-190.95
4465,2019,Medium Value,Paid Ads,2023-04-28,400.14,36.64,22.48,0.0,400.14,311.74,False,88.41
4466,528,Medium Value,Affiliate,2023-08-29,380.13,32.81,19.65,0.0,380.13,253.33,False,126.8
4467,1518,Low Value,Paid Ads,2023-10-21,956.49,201.37,6.19,0.0,956.49,634.77,False,321.72
4468,2923,High Value,Paid Ads,2024-01-09,1114.16,97.81,33.58,0.0,1114.16,793.06,False,321.1
4469,1642,Medium Value,Social,2024-08-15,277.13,48.27,6.53,0.0,277.13,159.23,True,117.9
4470,1575,Medium Value,Paid Ads,2024-08-04,223.75,38.29,8.37,0.0,223.75,84.16,False,139.59
4471,170,Low Value,Social,2024-10-29,1022.38,95.34,22.92,0.0,1022.38,810.89,False,211.49
4472,1563,Medium Value,Paid Ads,2024-11-21,621.7,43.12,14.25,0.0,621.7,308.01,True,313.69
4473,2375,Medium Value,Paid Ads,2023-11-26,524.04,63.3,28.47,0.0,524.04,327.06,False,196.98
4474,285,Bargain Hunter,Organic,2024-11-28,522.86,269.55,34.58,0.0,522.86,400.13,True,122.73
4475,600,Medium Value,Organic,2024-06-22,1303.41,69.03,45.82,0.0,1303.41,588.61,True,714.79
4476,1324,Medium Value,Email,2023-02-15,638.79,139.59,38.34,0.0,638.79,485.22,True,153.57
4477,2111,Medium Value,Organic,2023-10-30,195.19,11.34,8.61,0.0,195.19,74.97,False,120.22
4478,2243,Bargain Hunter,Email,2023-05-13,1463.52,805.27,37.92,0.0,1463.52,1243.74,True,219.78
4479,1908,Low Value,Organic,2023-02-14,394.47,97.47,13.2,0.0,394.47,214.86,False,179.61
4480,728,Medium Value,Email,2024-06-22,125.82,24.91,5.0,0.0,125.82,84.34,False,41.48
4481,1754,Low Value,Email,2023-07-19,2525.19,339.18,89.55,0.0,2525.19,1619.87,True,905.32
4482,2574,High Value,Paid Ads,2024-10-04,1322.99,20.75,33.81,0.0,1322.99,834.21,False,488.78
4483,521,Low Value,Paid Ads,2024-08-07,436.78,83.64,5.3,0.0,436.78,154.34,False,282.44
4484,2181,Low Value,Affiliate,2024-10-25,84.42,10.3,5.86,0.0,84.42,57.82,True,26.6
4485,1924,Medium Value,Social,2024-08-15,310.42,77.04,21.82,0.0,310.42,199.36,True,111.05
4486,862,Bargain Hunter,Email,2023-05-18,272.38,162.69,36.6,0.0,272.38,249.33,True,23.05
4487,2424,High Value,Paid Ads,2023-06-08,469.32,33.28,10.23,0.0,469.32,304.3,False,165.02
4488,2260,Medium Value,Paid Ads,2024-02-04,1598.41,139.06,80.1,0.0,1598.41,1123.18,False,475.23
4489,2848,Low Value,Paid Ads,2024-09-15,827.69,55.92,46.72,0.0,827.69,475.0,False,352.69
4490,1364,Low Value,Paid Ads,2024-05-31,534.92,60.93,17.67,0.0,534.92,387.03,False,147.89
4491,568,Medium Value,Organic,2024-11-01,219.22,19.67,28.54,0.0,219.22,158.99,False,60.23
4492,1537,High Value,Social,2024-01-10,206.83,4.4,5.0,0.0,206.83,99.7,False,107.13
4493,2588,Medium Value,Affiliate,2024-09-07,1321.45,233.91,9.05,0.0,1321.45,719.8,True,601.65
4494,2852,Medium Value,Social,2023-12-02,52.79,8.88,5.08,0.0,52.79,28.44,True,24.35
4495,154,Medium Value,Social,2024-09-21,208.27,37.42,8.31,0.0,208.27,155.23,False,53.04
4496,249,Low Value,Paid Ads,2023-05-04,428.89,59.04,16.6,0.0,428.89,236.14,True,192.75
4497,1804,High Value,Organic,2023-10-04,209.99,13.09,5.8,0.0,209.99,145.25,True,64.73
4498,1166,Medium Value,Affiliate,2024-06-13,560.29,136.18,22.01,0.0,560.29,250.86,True,309.43
4499,1075,High Value,Affiliate,2023-02-27,145.76,8.61,9.78,0.0,145.76,112.41,False,33.36
4500,708,Low Value,Social,2023-10-20,1404.41,307.46,38.91,0.0,1404.41,1062.83,False,341.58
4501,1932,Medium Value,Email,2024-01-18,41.55,9.18,35.84,7.99,49.54,57.02,True,-7.48
4502,1253,Medium Value,Email,2024-09-06,201.51,38.19,14.16,0.0,201.51,128.49,True,73.02
4503,1665,High Value,Paid Ads,2023-07-11,1296.03,39.18,35.01,0.0,1296.03,752.57,False,543.45
4504,1840,Bargain Hunter,Email,2024-02-07,169.85,127.75,6.17,0.0,169.85,168.88,True,0.97
4505,1130,Medium Value,Paid Ads,2023-02-21,1237.21,206.84,31.65,0.0,1237.21,684.88,True,552.33
4506,709,Medium Value,Email,2024-01-31,271.14,25.65,15.66,0.0,271.14,204.36,False,66.78
4507,2374,Medium Value,Organic,2023-05-16,404.18,71.56,37.86,0.0,404.18,246.95,False,157.23
4508,1040,Low Value,Email,2023-09-13,454.95,45.02,34.47,0.0,454.95,204.63,True,250.32
4509,2639,Medium Value,Paid Ads,2023-05-18,402.69,24.26,25.4,0.0,402.69,219.3,True,183.39
4510,1338,Low Value,Email,2023-12-19,1216.03,163.48,60.13,0.0,1216.03,823.74,True,392.29
4511,2257,Medium Value,Social,2024-05-06,140.17,16.74,9.39,0.0,140.17,123.37,False,16.81
4512,307,Low Value,Organic,2024-02-28,779.17,120.17,60.34,0.0,779.17,491.82,False,287.36
4513,1841,Low Value,Paid Ads,2024-05-27,674.15,93.29,48.11,0.0,674.15,563.53,True,110.63
4514,2926,Low Value,Social,2024-02-19,184.4,31.56,20.97,0.0,184.4,121.79,True,62.6
4515,2503,High Value,Affiliate,2023-05-20,2414.28,150.0,55.09,0.0,2414.28,1204.2,False,1210.08
4516,1484,Bargain Hunter,Paid Ads,2023-11-15,85.66,41.13,23.7,0.0,85.66,65.43,True,20.22
4517,2422,Low Value,Social,2024-05-08,232.6,13.81,5.16,0.0,232.6,122.45,False,110.14
4518,1651,High Value,Email,2024-08-27,419.52,17.2,23.47,0.0,419.52,283.69,True,135.82
4519,1768,Medium Value,Paid Ads,2024-07-31,973.78,98.57,37.98,0.0,973.78,534.68,True,439.1
4520,1702,High Value,Social,2024-10-25,1032.78,15.9,24.14,0.0,1032.78,715.6,True,317.18
4521,1187,Low Value,Email,2024-01-22,125.63,16.52,5.0,0.0,125.63,90.06,False,35.57
4522,1098,Bargain Hunter,Organic,2024-07-12,491.53,294.6,19.27,0.0,491.53,246.64,True,244.88
4523,2722,Medium Value,Affiliate,2024-03-25,604.76,41.97,8.98,0.0,604.76,278.47,True,326.3
4524,1788,Low Value,Paid Ads,2023-07-30,569.25,138.24,50.09,0.0,569.25,313.07,True,256.18
4525,379,Bargain Hunter,Email,2024-06-01,308.62,154.5,32.58,0.0,308.62,340.47,True,-31.84
4526,1097,Medium Value,Paid Ads,2024-11-12,515.64,71.7,30.03,0.0,515.64,328.62,True,187.02
4527,2929,Medium Value,Affiliate,2024-07-06,399.66,41.44,41.51,0.0,399.66,213.14,True,186.52
4528,2832,Low Value,Affiliate,2023-02-07,203.03,34.71,13.47,0.0,203.03,127.56,True,75.47
4529,1516,High Value,Paid Ads,2023-01-21,217.63,8.38,8.61,0.0,217.63,116.98,False,100.65
4530,1,Low Value,Organic,2024-06-28,815.56,158.68,6.69,0.0,815.56,549.33,True,266.23
4531,2000,Bargain Hunter,Email,2024-03-28,1368.31,688.35,38.5,0.0,1368.31,1396.69,True,-28.39
4532,2954,Bargain Hunter,Organic,2023-02-05,51.24,27.49,5.47,0.0,51.24,65.01,True,-13.77
4533,1196,Medium Value,Social,2023-09-05,537.28,61.23,9.98,0.0,537.28,369.02,False,168.26
4534,2680,Medium Value,Organic,2023-09-25,317.49,34.96,5.0,0.0,317.49,204.84,False,112.65
4535,2241,Medium Value,Affiliate,2024-05-26,47.46,3.12,6.75,7.99,55.45,35.16,True,20.29
4536,1440,Low Value,Affiliate,2023-08-01,111.38,12.37,5.6,0.0,111.38,62.03,False,49.36
4537,304,Medium Value,Paid Ads,2023-05-18,74.01,10.52,15.13,0.0,74.01,42.95,True,31.06
4538,819,Medium Value,Email,2023-02-04,175.98,13.14,6.06,0.0,175.98,93.66,False,82.32
4539,2340,High Value,Paid Ads,2024-05-11,153.28,6.19,6.75,0.0,153.28,60.67,False,92.62
4540,2061,Low Value,Affiliate,2023-07-05,505.09,87.33,35.41,0.0,505.09,350.49,False,154.6
4541,410,High Value,Email,2024-02-18,583.17,39.76,28.36,0.0,583.17,366.44,False,216.73
4542,396,High Value,Email,2023-04-07,300.74,11.22,21.75,0.0,300.74,132.21,False,168.53
4543,2756,Low Value,Paid Ads,2023-12-26,131.06,28.41,8.69,0.0,131.06,62.61,True,68.44
4544,609,Medium Value,Organic,2024-01-10,2096.94,125.64,50.02,0.0,2096.94,1315.6,False,781.34
4545,2923,High Value,Paid Ads,2023-09-09,147.78,5.1,7.51,0.0,147.78,89.19,False,58.59
4546,2141,High Value,Paid Ads,2024-01-04,144.32,12.6,12.12,0.0,144.32,126.1,False,18.22
4547,1171,Medium Value,Email,2023-08-20,91.03,15.06,18.91,0.0,91.03,60.4,True,30.62
4548,1709,Low Value,Paid Ads,2023-10-02,1053.9,64.57,49.28,0.0,1053.9,579.85,True,474.05
4549,1945,Low Value,Email,2024-01-02,694.29,86.04,21.8,0.0,694.29,500.64,False,193.65
4550,1321,Bargain Hunter,Organic,2023-08-03,1176.2,698.21,78.07,0.0,1176.2,1372.91,True,-196.72
4551,1505,Medium Value,Organic,2023-08-02,1208.58,254.3,53.72,0.0,1208.58,779.81,False,428.77
4552,2514,Medium Value,Paid Ads,2024-02-02,936.21,49.42,12.93,0.0,936.21,667.57,False,268.64
4553,2040,Low Value,Organic,2023-01-27,197.41,13.82,5.05,0.0,197.41,99.75,False,97.66
4554,628,Medium Value,Organic,2023-11-27,143.11,20.88,46.98,0.0,143.11,144.97,False,-1.86
4555,2933,Low Value,Email,2024-02-11,1731.61,380.45,73.07,0.0,1731.61,1260.93,True,470.68
4556,1941,High Value,Organic,2023-07-06,47.82,0.2,6.53,7.99,55.81,35.15,True,20.66
4557,1093,High Value,Social,2023-02-08,1420.3,127.99,9.16,0.0,1420.3,880.01,False,540.28
4558,2609,Bargain Hunter,Social,2023-09-05,171.52,79.98,29.21,0.0,171.52,126.47,True,45.05
4559,798,Medium Value,Paid Ads,2023-02-20,60.42,14.77,5.0,0.0,60.42,36.83,True,23.59
4560,1240,Low Value,Paid Ads,2024-07-21,864.38,108.66,28.06,0.0,864.38,627.19,False,237.19
4561,818,Low Value,Paid Ads,2023-11-02,190.11,14.41,28.65,0.0,190.11,137.53,True,52.58
4562,92,Bargain Hunter,Organic,2023-01-16,382.7,131.3,11.43,0.0,382.7,274.83,True,107.87
4563,60,High Value,Organic,2024-07-11,269.24,19.01,26.15,0.0,269.24,184.67,True,84.56
4564,990,Low Value,Affiliate,2024-08-03,176.61,12.15,13.1,0.0,176.61,95.75,False,80.86
4565,2755,Low Value,Social,2023-04-30,837.77,142.57,50.72,0.0,837.77,494.49,True,343.28
4566,342,High Value,Organic,2023-10-09,76.64,3.26,6.95,0.0,76.64,45.06,False,31.58
4567,2874,Low Value,Email,2024-09-02,1271.81,279.61,12.77,0.0,1271.81,932.35,True,339.46
4568,1844,Low Value,Social,2024-10-19,210.52,28.64,5.0,0.0,210.52,101.74,False,108.78
4569,2165,High Value,Email,2023-12-09,133.43,5.89,5.0,0.0,133.43,64.22,False,69.21
4570,1859,Low Value,Email,2023-07-22,208.45,26.94,15.82,0.0,208.45,186.79,False,21.67
